Year,Prod_Description (SKU),Payment_Mode,Order_Number,Order_Value,Order_Status,Street_Name,City,State,Pin_Code,Contact_Number,Tracking_ID,Customer_Type,Multiple_Item,Class_RWOD
2021,KRT-U-NVY-XL-LT,Pre-Paid,ORD202101327,"?5,644.88",Delivered,Sector 15 3,Jaipur,Rajasthan,544387,9216798400,77483704,New,1,0
2021,DRS-F-RED-XS-LT,COD,ORD202101328,"?2,433.99",Returned-Undelivered,Sector 15 88,Pune,Maharashtra,408108,7791551000,55730007,Existing,0,1
2021,JNS-F-BLU-M-MD,COD,ORD202101329,"?4,884.88",Returned-Undelivered,Civil Lines 200,Surat,Gujarat,184360,9241562800,XB988017,New,1,1
2021,KRT-F-GRY-XXL-LT,COD,ORD202101330,"?4,984.01",Delivered,Civil Lines 212,Gurugram,Haryana,199660,7228363400,13483418,New,0,0
2021,BAG-U-PNK-L-MD,COD,ORD202101331,?761.44,Delivered,MG Road 53,Pune,Maharashtra,231531,6420061600,10188439,New,1,0
2021,TSH-U-NVY-S-HV,Pre-Paid,ORD202101332,"?1,974.11",Delivered,Rajaji Nagar 190,Ludhiana,Punjab,581144,6911179000,EK921980,Existing,0,0
2021,SRE-F-GRY-M-LT,Pre-Paid,ORD202101333,"?1,617.87",Delivered,MG Road 155,Kochi,Kerala,759559,7421843600,13195607,Existing,1,0
2021,SRE-U-NVY-M-LT,COD,ORD202101334,"?4,942.56",Returned-Undelivered,Civil Lines 231,Surat,Gujarat,365497,6183773800,SF609900,New,1,1
2021,SRE-M-RED-S-HV,COD,ORD202101335,"?5,257.73",Returned-Undelivered,Sector 15 242,Bengaluru,Karnataka,521855,6136950400,77832861,New,0,1
2021,JKT-F-GRY-S-HV,COD,ORD202101336,"?1,346.79",Returned-After-Delivery,Marine Drive 221,Lucknow,Uttar Pradesh,440555,8434416600,BD631036,Existing,1,0
2021,TOP-M-WHT-XL-HV,COD,ORD202101337,"?1,532.65",Returned-Undelivered,Indiranagar 98,Jaipur,Rajasthan,,6753976900,BD957040,Existing,0,1
2021,BAG-F-BLU-L-HV,Pre-Paid,ORD202101338,"?3,200.51",Returned-Undelivered,FC Road 249,Jaipur,Rajasthan,677984,6610795900,13418824,Existing,1,1
2021,WAT-U-BLK-M-MD,Pre-Paid,ORD202101339,"?3,654.26",Delivered,MG Road 68,Kochi,Kerala,561517,6209523700,53798708,New,1,0
2021,TOP-M-GRN-XS-LT,COD,ORD202101340,"?1,706.26",Returned-Undelivered,Marine Drive 125,Lucknow,Uttar Pradesh,395954,,85603638,Existing,0,1
2021,SHO-F-WHT-S-LT,Pre-Paid,ORD202101341,"?5,660.25",In-Transit,Sector 15 69,Hyderabad,Telangana,700599,,EZ764078,New,1,0
2021,WAT-F-GRY-XS-HV,Pre-Paid,ORD202101342,"?5,130.97",In-Transit,Civil Lines 157,Kochi,Kerala,389999,,EZ804296,New,1,0
2021,SHO-M-BLK-L-HV,Pre-Paid,ORD202101343,"?4,204.44",Returned-Undelivered,Camp 250,Ludhiana,Punjab,761431,9542162800,BD841411,Existing,1,1
2021,JKT-M-BLK-L-LT,Pre-Paid,ORD202101344,"?2,207.42",Delivered,Park Street 239,Chennai,Tamil Nadu,768340,8309392200,FX872491,Existing,0,0
2021,TOP-M-GRN-L-HV,Pre-Paid,ORD202101345,"?3,178.14",Delivered,Marine Drive 243,Nagpur,Maharashtra,309683,6956591200,DL944770,Existing,0,0
2021,WAT-M-NVY-M-LT,COD,ORD202101346,"?4,994.56",Delivered,Linking Rd 234,Kochi,Kerala,569253,7529679800,EK226619,New,0,0
2021,WAT-F-WHT-XXL-MD,Pre-Paid,ORD202101347,"?1,284.72",Delivered,Linking Rd 123,New Delhi,Delhi,699623,7182443600,SF473685,Existing,0,0
2021,BAG-F-BLU-XL-LT,COD,ORD202101348,"?4,539.36",Delivered,Rajaji Nagar 17,Mysuru,Karnataka,351134,7757685800,13172068,Existing,1,0
2021,BAG-M-GRY-M-LT,COD,ORD202101349,"?5,533.06",Delivered,MG Road 145,New Delhi,Delhi,449068,7917416000,DL739304,New,1,0
2021,SHO-M-BLK-XL-HV,COD,ORD202101350,"?3,012.38",Returned-Undelivered,Linking Rd 221,Chennai,Tamil Nadu,406761,9616763800,85145741,Existing,0,1
2021,DRS-F-GRN-M-LT,COD,ORD202101351,"?4,228.43",Returned-Undelivered,Sector 15 59,Lucknow,Uttar Pradesh,229425,8120228400,77330887,Existing,0,1
2021,SRE-M-GRN-M-HV,COD,ORD202101352,"?4,793.40",Delivered,Anna Salai 70,Kochi,Kerala,689725,6902024200,85137846,Existing,0,0
2021,SRE-U-RED-M-MD,COD,ORD202101353,?902.43,Delivered,Linking Rd 56,Bengaluru,Karnataka,176176,7328506400,55763604,Existing,0,0
2021,TSH-U-BLK-XS-HV,COD,ORD202101354,"?5,722.25",Delivered,Camp 158,Chennai,Tamil Nadu,448951,8775790200,55752262,Existing,0,0
2021,DRS-F-BLK-XL-HV,Pre-Paid,ORD202101355,"?4,506.18",Delivered,Rajaji Nagar 61,Nagpur,Maharashtra,763997,9482410000,DL263603,New,0,0
2021,SHO-U-WHT-XS-LT,Pre-Paid,ORD202101356,"?2,380.75",Delivered,Camp 105,Coimbatore,Tamil Nadu,586893,7124820200,DL497724,New,0,0
2021,TOP-U-GRY-L-LT,Pre-Paid,ORD202101357,"?5,815.69",Delivered,Linking Rd 64,Nagpur,Maharashtra,543339,9102016000,19560038,New,1,0
2021,SRE-M-BLK-L-HV,Pre-Paid,ORD202101358,"?2,449.03",Returned-Undelivered,Sector 15 30,Kolkata,West Bengal,348239,8622451800,DL739180,Existing,0,1
2021,SRE-F-BLU-M-MD,COD,ORD202101359,"?4,670.47",Delivered,Civil Lines 82,Ludhiana,Punjab,404111,8597890800,77774163,Existing,0,0
2021,DRS-M-GRN-M-MD,Pre-Paid,ORD202101360,"?3,640.90",Delivered,Sector 15 153,Kochi,Kerala,522524,7606464200,EK572309,New,0,0
2021,BAG-F-RED-M-LT,COD,ORD202101361,"?3,954.99",Returned-Undelivered,MG Road 108,Bengaluru,Karnataka,,7499338100,EK808183,Existing,0,1
2021,BAG-F-GRN-M-LT,COD,ORD202101362,"?5,238.07",Delivered,Sector 15 229,Kochi,Kerala,317548,6108851500,EZ928767,Existing,0,0
2021,JKT-M-WHT-XS-MD,COD,ORD202101363,"?4,919.00",Delivered,Rajaji Nagar 168,Noida,Uttar Pradesh,390504,7211608100,13809922,New,0,0
2021,SHO-M-BLU-XL-MD,Pre-Paid,ORD202101364,"?5,312.83",Delivered,Linking Rd 176,Bengaluru,Karnataka,509001,6491787100,19205466,New,0,0
2021,TOP-U-NVY-L-LT,COD,ORD202101365,"?1,388.26",Delivered,Anna Salai 12,Nagpur,Maharashtra,753805,9726188500,19938957,Existing,0,0
2021,KRT-U-BLU-S-HV,COD,ORD202101366,?443.83,Returned-Undelivered,Indiranagar 109,New Delhi,Delhi,435450,,BD264453,New,0,1
2021,WAT-M-BLU-XXL-HV,COD,ORD202101367,"?2,650.61",Delivered,Civil Lines 21,Gurugram,Haryana,484166,8526162600,DL928615,New,1,0
2021,TSH-M-RED-M-MD,Pre-Paid,ORD202101368,"?5,914.83",Delivered,FC Road 10,Hyderabad,Telangana,196584,6543736000,FX774814,New,1,0
2021,SRE-M-WHT-XS-HV,COD,ORD202101369,?799.32,Delivered,Camp 39,New Delhi,Delhi,689849,8100005400,EK104183,Existing,1,0
2021,TOP-U-BLK-XS-MD,Pre-Paid,ORD202101370,?307.01,Delivered,Rajaji Nagar 25,Kolkata,West Bengal,618628,9187879600,DL717585,Existing,0,0
2021,JNS-F-NVY-S-MD,COD,ORD202101371,"?5,360.48",Returned-Undelivered,Indiranagar 32,Kochi,Kerala,,8899271100,10412790,Existing,0,1
2021,KRT-F-BLU-S-LT,COD,ORD202101372,"?1,121.54",Returned-After-Delivery,Camp 28,Kolkata,West Bengal,692815,7388386100,FX913923,Existing,1,0
2021,JNS-U-GRN-XS-MD,Pre-Paid,ORD202101373,"?3,839.70",Delivered,FC Road 247,New Delhi,Delhi,670154,6342059500,EK531601,Existing,0,0
2021,SRE-M-GRY-L-MD,Pre-Paid,ORD202101374,?329.36,Delivered,MG Road 156,Kolkata,West Bengal,289190,6792028900,EZ508717,Existing,1,0
2021,JKT-M-NVY-M-LT,COD,ORD202101375,"?4,741.47",Delivered,Marine Drive 53,Jaipur,Rajasthan,743302,8154755100,DL640447,Existing,0,0
2021,SRE-M-BLU-L-LT,COD,ORD202101376,"?4,305.11",Delivered,FC Road 153,Kolkata,West Bengal,116390,7819198100,BD353611,Existing,0,0
2021,JKT-M-WHT-M-MD,COD,ORD202101377,"?1,017.20",Delivered,Park Street 56,Pune,Maharashtra,366284,7569773900,EZ976870,New,0,0
2021,TSH-U-BLU-XXL-HV,COD,ORD202101378,?469.03,Delivered,Civil Lines 136,Chennai,Tamil Nadu,372647,6761637700,10673878,New,1,0
2021,BAG-U-BLU-M-LT,Pre-Paid,ORD202101379,?766.19,Delivered,Civil Lines 90,New Delhi,Delhi,375665,7269343100,EZ968904,New,0,0
2021,DRS-F-BLU-M-HV,Pre-Paid,ORD202101380,"?4,638.85",Delivered,FC Road 3,Chennai,Tamil Nadu,541247,7586861300,XB610126,New,0,0
2021,SHO-F-PNK-XXL-HV,Pre-Paid,ORD202101381,?606.02,Delivered,Rajaji Nagar 97,Gurugram,Haryana,,,FX192803,Existing,0,0
2021,KRT-U-WHT-XS-LT,COD,ORD202101382,?705.27,Delivered,Linking Rd 119,Kolkata,West Bengal,390768,6497439100,FX661550,Existing,0,0
2021,TOP-M-GRY-XXL-LT,COD,ORD202101383,"?2,388.40",Delivered,Indiranagar 153,Bengaluru,Karnataka,174013,7816915700,85337563,Existing,0,0
2021,WAT-F-GRY-M-LT,COD,ORD202101384,"?2,161.53",Returned-Undelivered,Indiranagar 195,Hyderabad,Telangana,770916,9692598700,19845161,Existing,0,1
2021,SHO-U-NVY-XS-MD,Pre-Paid,ORD202101385,"?2,456.05",Delivered,Marine Drive 88,Kochi,Kerala,333163,6783489700,55128716,Existing,0,0
2021,JKT-U-NVY-S-LT,COD,ORD202101386,"?1,721.93",Returned-Undelivered,Rajaji Nagar 19,Mumbai,Maharashtra,199064,8512724700,19171626,New,1,1
2021,JKT-F-PNK-M-HV,COD,ORD202101387,"?1,332.26",Delivered,Brigade Rd 28,Kochi,Kerala,306267,8869007700,XB175843,Existing,0,0
2021,SHO-U-GRY-XL-LT,COD,ORD202101388,"?5,088.28",Delivered,Indiranagar 225,Kolkata,West Bengal,679499,6998188300,55892242,New,0,0
2021,JNS-U-GRY-S-LT,Pre-Paid,ORD202101389,"?1,578.30",Delivered,FC Road 225,Bengaluru,Karnataka,546008,7425700100,55786529,New,0,0
2021,JKT-U-BLU-XS-HV,COD,ORD202101390,"?1,651.47",Delivered,Civil Lines 145,Jaipur,Rajasthan,388593,8663312700,EK279705,New,0,0
2021,BAG-U-GRY-XS-LT,COD,ORD202101391,"?3,250.33",Delivered,Camp 202,Gurugram,Haryana,570205,6600382900,DL684358,Existing,0,0
2021,SRE-U-GRN-S-LT,COD,ORD202101392,"?4,259.04",Delivered,Anna Salai 63,Kochi,Kerala,,9502692400,55472987,New,0,0
2021,WAT-M-PNK-XXL-HV,COD,ORD202101393,"?1,821.01",Delivered,Civil Lines 225,Pune,Maharashtra,639250,8642190600,10929962,New,0,0
2021,KRT-F-GRN-M-HV,Pre-Paid,ORD202101394,"?5,707.94",Delivered,Indiranagar 47,Mumbai,Maharashtra,434909,6904391200,10592359,New,1,0
2021,SHO-M-GRY-XS-MD,COD,ORD202101395,"?4,976.23",Delivered,Linking Rd 100,Bengaluru,Karnataka,264804,7269659000,13711827,New,0,0
2021,TOP-M-PNK-XL-LT,COD,ORD202101396,"?5,527.98",Returned-Undelivered,Marine Drive 189,Jaipur,Rajasthan,727565,6482179600,SF977959,New,1,1
2021,JNS-F-PNK-XL-HV,COD,ORD202101397,?321.82,Delivered,Linking Rd 132,Kolkata,West Bengal,629949,8238580200,EZ674326,Existing,0,0
2021,JKT-U-BLU-L-HV,COD,ORD202101398,"?2,569.70",Delivered,Camp 69,Noida,Uttar Pradesh,248571,6248723200,53257350,New,0,0
2021,SRE-U-PNK-M-LT,Pre-Paid,ORD202101399,"?4,590.78",Delivered,Anna Salai 224,Coimbatore,Tamil Nadu,210283,7621587800,BD432344,New,0,0
2021,KRT-F-GRN-S-MD,COD,ORD202101400,"?4,934.95",Delivered,Linking Rd 100,Lucknow,Uttar Pradesh,664168,,85196461,Existing,0,0
2021,WAT-M-GRY-S-MD,COD,ORD202101401,"?4,719.71",Delivered,Indiranagar 174,Jaipur,Rajasthan,575511,9616872700,19266500,Existing,1,0
2021,KRT-M-GRY-XL-HV,COD,ORD202101402,?305.21,Delivered,Anna Salai 72,Chennai,Tamil Nadu,605654,6438570100,10762219,Existing,0,0
2021,WAT-F-BLU-XS-HV,Pre-Paid,ORD202101403,"?1,403.66",Delivered,Anna Salai 170,Surat,Gujarat,625961,8799590700,BD210092,New,0,0
2021,SRE-F-BLK-XXL-LT,COD,ORD202101404,"?1,371.68",Delivered,Brigade Rd 99,Gurugram,Haryana,699712,,EZ701563,New,1,0
2021,SHO-F-BLK-M-HV,Pre-Paid,ORD202101405,"?5,973.42",Delivered,Linking Rd 188,Chennai,Tamil Nadu,157971,9155634400,85436133,Existing,0,0
2021,WAT-M-WHT-L-HV,Pre-Paid,ORD202101406,"?1,920.94",Delivered,Rajaji Nagar 128,Coimbatore,Tamil Nadu,272123,9398668600,FX919115,Existing,0,0
2021,TSH-U-GRN-L-HV,Pre-Paid,ORD202101407,?980.66,Delivered,Marine Drive 14,New Delhi,Delhi,294257,7949877200,SF848747,New,0,0
2021,TOP-U-PNK-XXL-HV,COD,ORD202101408,"?3,895.31",Returned-Undelivered,Anna Salai 193,Hyderabad,Telangana,547005,6190412200,XB489934,Existing,0,1
2021,SRE-M-GRY-XL-MD,Pre-Paid,ORD202101409,"?5,496.04",Delivered,Rajaji Nagar 87,Ludhiana,Punjab,510826,6668728000,DL419307,Existing,0,0
2021,KRT-U-PNK-L-MD,COD,ORD202101410,"?1,580.35",In-Transit,Brigade Rd 84,Chennai,Tamil Nadu,514445,7130533400,SF228196,Existing,0,0
2021,BAG-M-PNK-S-LT,COD,ORD202101411,"?2,024.49",Delivered,Brigade Rd 97,Gurugram,Haryana,113880,7433313200,10222743,New,1,0
2021,JNS-U-GRN-XL-MD,COD,ORD202101412,"?3,873.19",Delivered,Anna Salai 24,Bengaluru,Karnataka,183453,,19498384,Existing,0,0
2021,BAG-M-GRY-M-LT,Pre-Paid,ORD202101413,"?2,663.55",Delivered,Linking Rd 244,Coimbatore,Tamil Nadu,347882,9352789300,55862947,Existing,1,0
2021,JKT-M-BLU-L-HV,COD,ORD202101414,"?4,452.57",Delivered,Anna Salai 158,Chennai,Tamil Nadu,689408,8675217900,DL194180,Existing,0,0
2021,WAT-M-RED-XS-LT,COD,ORD202101415,"?1,257.77",Delivered,Rajaji Nagar 168,Chennai,Tamil Nadu,705354,6275299300,EZ808065,Existing,1,0
2021,JKT-U-WHT-S-HV,COD,ORD202101416,"?4,253.36",Delivered,Rajaji Nagar 95,Ludhiana,Punjab,530142,9782537500,BD388620,Existing,0,0
2021,JNS-F-WHT-XS-MD,Pre-Paid,ORD202101417,"?2,233.41",Delivered,Rajaji Nagar 39,Ludhiana,Punjab,,6805310200,19111952,New,1,0
2021,WAT-U-GRY-XS-HV,Pre-Paid,ORD202101418,?566.88,Delivered,Brigade Rd 55,Gurugram,Haryana,148342,9796070800,13585904,Existing,0,0
2021,JKT-U-BLK-L-MD,COD,ORD202101419,"?3,572.73",Returned-Undelivered,FC Road 206,Coimbatore,Tamil Nadu,,7725052700,55187653,Existing,0,1
2021,TOP-U-GRY-S-HV,Pre-Paid,ORD202101420,"?3,012.62",Delivered,Brigade Rd 98,Hyderabad,Telangana,310738,9557866900,53602040,New,0,0
2021,SRE-U-GRY-L-LT,COD,ORD202101421,"?5,921.21",Delivered,Indiranagar 114,Noida,Uttar Pradesh,700884,8371226700,EK432723,Existing,0,0
2021,SRE-M-GRN-XS-MD,COD,ORD202101422,"?4,646.72",Returned-Undelivered,Camp 137,Kochi,Kerala,786293,6470066500,FX450448,New,0,1
2021,BAG-U-WHT-L-MD,Pre-Paid,ORD202101423,"?5,045.66",In-Transit,Park Street 210,Surat,Gujarat,171867,8848107900,77936763,Existing,1,0
2021,WAT-F-PNK-L-MD,Pre-Paid,ORD202101424,"?3,198.62",Delivered,Rajaji Nagar 132,Kolkata,West Bengal,612875,,BD488072,Existing,0,0
2021,KRT-M-GRN-XS-HV,COD,ORD202101425,?936.93,Delivered,Anna Salai 243,Noida,Uttar Pradesh,333565,6734431600,10911164,New,1,0
2021,TOP-M-NVY-XXL-HV,COD,ORD202101426,"?5,325.00",Returned-Undelivered,Sector 15 75,Kolkata,West Bengal,760038,6964304200,SF565195,Existing,0,1
2021,JNS-F-GRN-S-LT,Pre-Paid,ORD202101427,"?1,852.46",Delivered,Sector 15 223,Jaipur,Rajasthan,710876,,10766683,New,0,0
2021,JKT-F-PNK-XXL-MD,Pre-Paid,ORD202101428,"?5,970.04",Delivered,Rajaji Nagar 231,Chennai,Tamil Nadu,616400,7630793900,19809794,Existing,0,0
2021,JKT-U-PNK-S-MD,COD,ORD202101429,"?1,968.68",Delivered,Anna Salai 233,Mumbai,Maharashtra,560586,,55462494,New,0,0
2021,JKT-F-GRN-XS-MD,COD,ORD202101430,"?4,831.78",Returned-Undelivered,Park Street 202,Lucknow,Uttar Pradesh,701205,6496021600,XB511791,Existing,0,1
2021,SRE-F-NVY-XL-HV,COD,ORD202101431,"?3,240.97",Returned-After-Delivery,Anna Salai 56,Gurugram,Haryana,130525,7722985400,SF255707,New,0,0
2021,JKT-M-BLK-XL-MD,COD,ORD202101432,"?4,755.43",Delivered,Marine Drive 90,Kolkata,West Bengal,398717,7223570000,55222088,New,0,0
2021,TSH-U-GRY-XXL-HV,COD,ORD202101433,"?5,173.02",Delivered,MG Road 221,Jaipur,Rajasthan,,9898471900,EZ979581,Existing,1,0
2021,JNS-M-WHT-XL-MD,COD,ORD202101434,"?1,183.79",Delivered,Sector 15 18,Noida,Uttar Pradesh,698804,7664930900,XB994397,New,0,0
2021,WAT-F-GRN-L-HV,COD,ORD202101435,"?4,694.29",Returned-Undelivered,Indiranagar 70,Gurugram,Haryana,720612,8422821900,85167173,New,0,1
2021,TOP-F-RED-L-LT,COD,ORD202101436,?872.04,Returned-Undelivered,Anna Salai 227,Ludhiana,Punjab,380541,9248580100,85657333,Existing,0,1
2021,SHO-U-BLK-XS-MD,Pre-Paid,ORD202101437,"?3,259.15",Delivered,FC Road 133,Gurugram,Haryana,283537,6796714300,13844243,Existing,0,0
2021,TSH-M-NVY-S-LT,COD,ORD202101438,"?4,814.96",Delivered,Anna Salai 171,Bengaluru,Karnataka,324102,9342162100,BD196198,Existing,1,0
2021,WAT-F-GRY-XL-LT,COD,ORD202101439,?814.23,In-Transit,Anna Salai 43,Mumbai,Maharashtra,383181,9802427500,SF497876,Existing,0,0
2021,TOP-F-NVY-XXL-LT,COD,ORD202101440,"?5,072.67",Returned-After-Delivery,Rajaji Nagar 205,Nagpur,Maharashtra,,6967803400,77221194,Existing,0,0
2021,WAT-U-GRY-XL-HV,Pre-Paid,ORD202101441,"?5,741.14",Delivered,Camp 241,Kochi,Kerala,701370,8857965600,85847873,Existing,0,0
2021,KRT-U-NVY-S-LT,COD,ORD202101442,"?1,565.35",Returned-Undelivered,FC Road 130,Surat,Gujarat,646699,6751367800,BD246937,New,0,1
2021,JKT-F-RED-XXL-LT,COD,ORD202101443,?660.45,Delivered,Sector 15 162,Noida,Uttar Pradesh,694622,8327581200,13981530,Existing,0,0
2021,JKT-M-NVY-XL-LT,COD,ORD202101444,"?4,169.00",Delivered,Indiranagar 204,Nagpur,Maharashtra,237808,9807034600,53106505,Existing,1,0
2021,JKT-F-RED-M-HV,Pre-Paid,ORD202101445,"?5,026.27",In-Transit,Indiranagar 163,Ahmedabad,Gujarat,687035,7101555200,13997971,Existing,0,0
2021,SRE-U-RED-XXL-HV,Pre-Paid,ORD202101446,"?1,840.91",Delivered,Linking Rd 142,Kolkata,West Bengal,387188,7184461400,FX192383,Existing,1,0
2021,WAT-U-BLK-S-MD,COD,ORD202101447,"?2,834.80",In-Transit,Rajaji Nagar 117,Ludhiana,Punjab,136855,6733250800,EZ117523,New,0,0
2021,TSH-F-NVY-XS-HV,COD,ORD202101448,"?3,604.42",Delivered,Park Street 193,Lucknow,Uttar Pradesh,371409,6195776200,77383784,Existing,0,0
2021,KRT-U-PNK-M-MD,COD,ORD202101449,?561.98,Delivered,Marine Drive 76,Hyderabad,Telangana,386499,9489080800,13822169,New,0,0
2021,KRT-U-NVY-XXL-HV,COD,ORD202101450,"?3,112.01",Delivered,Brigade Rd 230,Mysuru,Karnataka,155983,6292511800,XB346052,New,0,0
2021,SHO-F-BLK-M-LT,Pre-Paid,ORD202101451,"?5,029.94",Delivered,MG Road 212,Jaipur,Rajasthan,,7754948900,55546345,Existing,1,0
2021,KRT-M-RED-XXL-HV,COD,ORD202101452,"?3,412.96",Delivered,Sector 15 13,Kolkata,West Bengal,629381,7466270300,BD446176,New,0,0
2021,JNS-U-WHT-L-MD,Pre-Paid,ORD202101453,"?5,091.71",Delivered,Linking Rd 78,Hyderabad,Telangana,369658,7496594900,DL526887,New,0,0
2021,TOP-F-WHT-M-HV,COD,ORD202101454,"?4,172.08",Delivered,Anna Salai 145,Mysuru,Karnataka,698201,7864700300,XB438958,Existing,0,0
2021,WAT-U-GRN-XXL-LT,COD,ORD202101455,"?4,452.37",Delivered,Marine Drive 194,Jaipur,Rajasthan,188732,6252871300,77869848,New,0,0
2021,SRE-F-PNK-XS-HV,COD,ORD202101456,?556.89,Delivered,Rajaji Nagar 185,Mysuru,Karnataka,735580,7224890300,DL167990,New,1,0
2021,WAT-U-BLK-XS-HV,Pre-Paid,ORD202101457,"?5,407.94",Delivered,MG Road 218,Chennai,Tamil Nadu,,7757451800,FX199741,Existing,0,0
2021,WAT-M-GRY-L-LT,COD,ORD202101458,"?3,488.79",Delivered,FC Road 94,Gurugram,Haryana,265879,6814049200,85639652,Existing,1,0
2021,TSH-M-GRY-XXL-HV,COD,ORD202101459,"?3,338.39",Returned-Undelivered,Sector 15 68,Mysuru,Karnataka,621829,6794629000,DL717850,New,1,1
2021,JKT-M-WHT-XXL-MD,Pre-Paid,ORD202101460,"?3,227.48",Returned-After-Delivery,Sector 15 119,Kolkata,West Bengal,765380,,SF451107,Existing,0,0
2021,SRE-M-NVY-S-MD,COD,ORD202101461,"?2,946.31",Returned-Undelivered,Brigade Rd 152,Jaipur,Rajasthan,718023,9535134700,13366174,Existing,0,1
2021,KRT-F-RED-XS-MD,COD,ORD202101462,"?4,898.48",Delivered,Marine Drive 218,Coimbatore,Tamil Nadu,325976,6345398500,DL585325,Existing,0,0
2021,JNS-F-GRN-M-LT,Pre-Paid,ORD202101463,"?5,352.14",Delivered,Park Street 88,Kochi,Kerala,361319,8878268700,SF911800,New,1,0
2021,SHO-U-BLU-XXL-HV,COD,ORD202101464,"?2,042.62",Delivered,Anna Salai 185,Nagpur,Maharashtra,558872,8565412500,XB621970,Existing,1,0
2021,DRS-U-GRN-XXL-LT,Pre-Paid,ORD202101465,?540.41,Delivered,Linking Rd 190,Ahmedabad,Gujarat,522875,9825114700,85673779,New,1,0
2021,SRE-F-BLU-S-MD,COD,ORD202101466,"?3,506.36",Delivered,Anna Salai 103,Kochi,Kerala,593889,7149522500,19463177,New,1,0
2021,SHO-M-GRN-XXL-LT,COD,ORD202101467,"?4,890.62",Returned-Undelivered,Brigade Rd 4,Bengaluru,Karnataka,714284,,10489046,New,0,1
2021,DRS-M-BLU-XL-HV,COD,ORD202101468,"?1,552.17",Returned-Undelivered,Park Street 234,Kolkata,West Bengal,258660,6456419800,DL498037,New,0,1
2021,KRT-U-NVY-S-MD,COD,ORD202101469,"?5,456.43",Returned-Undelivered,Anna Salai 140,Lucknow,Uttar Pradesh,755425,8503455600,10796079,New,1,1
2021,JNS-U-RED-XS-MD,COD,ORD202101470,"?5,459.98",Delivered,Anna Salai 84,Mysuru,Karnataka,257145,9440605000,XB851122,New,0,0
2021,JNS-M-WHT-XXL-LT,COD,ORD202101471,"?1,723.32",Returned-After-Delivery,Linking Rd 242,Kochi,Kerala,318206,7132680800,SF941775,Existing,0,0
2021,TSH-U-GRY-XXL-LT,Pre-Paid,ORD202101472,"?4,532.73",Delivered,Indiranagar 89,Ahmedabad,Gujarat,632181,8403420600,SF462318,Existing,1,0
2021,TOP-M-BLU-XS-LT,COD,ORD202101473,"?4,804.67",Returned-After-Delivery,Indiranagar 106,Chennai,Tamil Nadu,327841,8879634000,BD157346,Existing,0,0
2021,BAG-F-WHT-S-MD,COD,ORD202101474,"?2,369.17",Returned-After-Delivery,Brigade Rd 128,Gurugram,Haryana,667496,6709301800,13498430,New,1,0
2021,TSH-F-NVY-XL-LT,COD,ORD202101475,"?5,062.47",Delivered,MG Road 220,Kolkata,West Bengal,319370,9734132800,10993953,New,0,0
2021,KRT-M-BLK-XXL-MD,Pre-Paid,ORD202101476,"?2,758.48",Delivered,Anna Salai 194,Ludhiana,Punjab,145820,8215810200,DL467264,Existing,0,0
2021,SRE-M-NVY-XXL-MD,COD,ORD202101477,"?2,058.23",In-Transit,Indiranagar 182,Kochi,Kerala,347332,6751812400,DL112065,Existing,0,0
2021,TSH-F-GRN-S-LT,COD,ORD202101478,"?5,310.32",Delivered,Brigade Rd 31,Chennai,Tamil Nadu,593368,9286165000,FX196771,Existing,1,0
2021,SHO-U-PNK-XL-LT,COD,ORD202101479,"?5,845.47",In-Transit,Civil Lines 27,Nagpur,Maharashtra,777458,7632461600,10544090,New,1,0
2021,KRT-U-RED-XS-HV,COD,ORD202101480,"?1,026.18",Delivered,Park Street 197,Kolkata,West Bengal,,6990837100,EK453870,Existing,0,0
2021,BAG-M-BLU-S-LT,COD,ORD202101481,"?3,506.58",Delivered,Brigade Rd 77,Pune,Maharashtra,263600,9813139300,XB293322,New,0,0
2021,JKT-U-PNK-XL-LT,COD,ORD202101482,?445.76,Returned-Undelivered,Sector 15 137,Lucknow,Uttar Pradesh,,8475213600,10144346,Existing,0,1
2021,DRS-M-GRY-XL-HV,COD,ORD202101483,?880.99,Returned-After-Delivery,Civil Lines 36,Mysuru,Karnataka,290328,7146164600,EZ452627,Existing,1,0
2021,JNS-U-GRN-M-LT,COD,ORD202101484,?395.24,Delivered,Brigade Rd 234,Kochi,Kerala,532820,6141878800,FX561741,New,0,0
2021,WAT-U-BLU-XS-HV,Pre-Paid,ORD202101485,"?5,736.18",Delivered,FC Road 60,Kochi,Kerala,769891,7561716200,19459132,New,1,0
2021,DRS-F-GRN-S-MD,COD,ORD202101486,"?2,305.59",Delivered,Indiranagar 217,Hyderabad,Telangana,546518,6152531200,DL998317,Existing,1,0
2021,JKT-M-PNK-L-LT,COD,ORD202101487,?710.76,Delivered,MG Road 167,Gurugram,Haryana,505315,8601312600,DL324229,New,0,0
2021,WAT-F-BLU-M-LT,COD,ORD202101488,"?5,133.40",Returned-Undelivered,Rajaji Nagar 209,Lucknow,Uttar Pradesh,,7901346500,85704493,New,0,1
2021,DRS-F-NVY-L-LT,COD,ORD202101489,"?1,855.31",Delivered,Park Street 129,Pune,Maharashtra,351134,8807759100,77154353,New,0,0
2021,JKT-U-RED-XL-HV,Pre-Paid,ORD202101490,"?3,472.41",In-Transit,Anna Salai 171,Bengaluru,Karnataka,240717,8120387700,55598519,Existing,0,0
